utt1,utt2,label,prediction,score,threshold,error_type,stratum,gender,age_bin,ethnicity
SPEAKER0437_3.wav,SPEAKER0854_2.wav,0,1,0.4724138379096985,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0437_5.wav,SPEAKER0854_8.wav,0,1,0.45688503980636597,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_10.wav,SPEAKER0437_1.wav,0,1,0.49078139662742615,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_9.wav,SPEAKER0437_9.wav,0,1,0.4660003185272217,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER1079_1.wav,SPEAKER1079_10.wav,1,0,0.2781130075454712,0.4466330111026764,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER1079_10.wav,SPEAKER1079_2.wav,1,0,0.3743998110294342,0.4466330111026764,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER1079_10.wav,SPEAKER1079_4.wav,1,0,0.42518001794815063,0.4466330111026764,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER1079_10.wav,SPEAKER1079_6.wav,1,0,0.41063225269317627,0.4466330111026764,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_2.wav,SPEAKER0823_2.wav,0,1,0.47207629680633545,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_4.wav,SPEAKER0823_7.wav,0,1,0.45625805854797363,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_1.wav,SPEAKER0275_3.wav,0,1,0.46174439787864685,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_6.wav,SPEAKER0275_2.wav,0,1,0.48661696910858154,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0416_2.wav,SPEAKER0477_1.wav,0,1,0.4838274121284485,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_3.wav,SPEAKER0477_8.wav,0,1,0.5951426029205322,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_4.wav,SPEAKER0477_4.wav,0,1,0.49003374576568604,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_5.wav,SPEAKER0477_7.wav,0,1,0.5233696699142456,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_6.wav,SPEAKER0477_10.wav,0,1,0.4702173173427582,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_9.wav,SPEAKER0477_2.wav,0,1,0.5724336504936218,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_1.wav,SPEAKER0416_3.wav,0,1,0.4844488203525543,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_2.wav,SPEAKER0416_8.wav,0,1,0.45626404881477356,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_3.wav,SPEAKER0416_10.wav,0,1,0.46108800172805786,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_4.wav,SPEAKER0416_6.wav,0,1,0.46907809376716614,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_5.wav,SPEAKER0416_5.wav,0,1,0.5287232398986816,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_7.wav,SPEAKER0416_9.wav,0,1,0.5488748550415039,0.4466330111026764,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0318_1.wav,SPEAKER0318_7.wav,1,0,0.4348858892917633,0.4466330111026764,false_negative,"nsc_pt1.M.(21,24].MALAY",M,"(21,24]",MALAY
SPEAKER1065_1.wav,SPEAKER1065_10.wav,1,0,0.42178648710250854,0.4466330111026764,false_negative,"nsc_pt1.M.(31,44].INDIAN",M,"(31,44]",INDIAN
SPEAKER1065_1.wav,SPEAKER1065_9.wav,1,0,0.3884514570236206,0.4466330111026764,false_negative,"nsc_pt1.M.(31,44].INDIAN",M,"(31,44]",INDIAN
SPEAKER1065_10.wav,SPEAKER1065_6.wav,1,0,0.4290867745876312,0.4466330111026764,false_negative,"nsc_pt1.M.(31,44].INDIAN",M,"(31,44]",INDIAN
SPEAKER0382_3.wav,SPEAKER0982_6.wav,0,1,0.45817023515701294,0.4466330111026764,false_positive,"nsc_pt1.M.(44,68].CHINESE",M,"(44,68]",CHINESE
SPEAKER0982_2.wav,SPEAKER0382_8.wav,0,1,0.49063169956207275,0.4466330111026764,false_positive,"nsc_pt1.M.(44,68].CHINESE",M,"(44,68]",CHINESE
SPEAKER0982_3.wav,SPEAKER0382_5.wav,0,1,0.447391152381897,0.4466330111026764,false_positive,"nsc_pt1.M.(44,68].CHINESE",M,"(44,68]",CHINESE
SPEAKER0982_4.wav,SPEAKER0382_1.wav,0,1,0.4727553129196167,0.4466330111026764,false_positive,"nsc_pt1.M.(44,68].CHINESE",M,"(44,68]",CHINESE
SPEAKER0982_5.wav,SPEAKER0382_8.wav,0,1,0.4541054368019104,0.4466330111026764,false_positive,"nsc_pt1.M.(44,68].CHINESE",M,"(44,68]",CHINESE
SPEAKER0294_1.wav,SPEAKER0294_9.wav,1,0,0.42356616258621216,0.4466330111026764,false_negative,"nsc_pt1.M.(44,68].INDIAN",M,"(44,68]",INDIAN
SPEAKER0294_2.wav,SPEAKER0294_4.wav,1,0,0.4456038475036621,0.4466330111026764,false_negative,"nsc_pt1.M.(44,68].INDIAN",M,"(44,68]",INDIAN
SPEAKER0294_8.wav,SPEAKER0294_9.wav,1,0,0.4328834116458893,0.4466330111026764,false_negative,"nsc_pt1.M.(44,68].INDIAN",M,"(44,68]",INDIAN
SPEAKER0301_1.wav,SPEAKER0301_2.wav,1,0,0.4271371364593506,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0301_1.wav,SPEAKER0301_3.wav,1,0,0.38474148511886597,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0301_10.wav,SPEAKER0301_3.wav,1,0,0.4385591745376587,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0301_3.wav,SPEAKER0301_4.wav,1,0,0.4164474904537201,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0301_3.wav,SPEAKER0301_8.wav,1,0,0.4181824326515198,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0301_7.wav,SPEAKER0301_8.wav,1,0,0.4462422728538513,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0626_10.wav,SPEAKER0626_4.wav,1,0,0.3839918375015259,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0626_10.wav,SPEAKER0626_7.wav,1,0,0.4112789034843445,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0626_3.wav,SPEAKER0626_4.wav,1,0,0.43157193064689636,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].INDIAN",M,"[18,21]",INDIAN
SPEAKER0238_1.wav,SPEAKER0238_10.wav,1,0,0.36232832074165344,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_2.wav,1,0,0.3742550015449524,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_3.wav,1,0,0.43660563230514526,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_4.wav,1,0,0.40934067964553833,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_5.wav,1,0,0.4400378167629242,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_7.wav,1,0,0.3668121099472046,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_8.wav,1,0,0.43108245730400085,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_1.wav,SPEAKER0238_9.wav,1,0,0.42151084542274475,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_10.wav,SPEAKER0238_2.wav,1,0,0.4069157540798187,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_10.wav,SPEAKER0238_3.wav,1,0,0.38334619998931885,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_10.wav,SPEAKER0238_6.wav,1,0,0.40800994634628296,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_10.wav,SPEAKER0238_7.wav,1,0,0.36549416184425354,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_10.wav,SPEAKER0238_8.wav,1,0,0.3789527416229248,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_10.wav,SPEAKER0238_9.wav,1,0,0.23017306625843048,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_2.wav,SPEAKER0238_4.wav,1,0,0.3978481590747833,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_2.wav,SPEAKER0238_9.wav,1,0,0.40078532695770264,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_3.wav,SPEAKER0238_4.wav,1,0,0.43231460452079773,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_3.wav,SPEAKER0238_5.wav,1,0,0.4013652205467224,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_3.wav,SPEAKER0238_9.wav,1,0,0.41336169838905334,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_4.wav,SPEAKER0238_6.wav,1,0,0.41875553131103516,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_4.wav,SPEAKER0238_7.wav,1,0,0.34343355894088745,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_4.wav,SPEAKER0238_8.wav,1,0,0.3671286702156067,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_4.wav,SPEAKER0238_9.wav,1,0,0.24144291877746582,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_5.wav,SPEAKER0238_6.wav,1,0,0.4242285192012787,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_5.wav,SPEAKER0238_7.wav,1,0,0.37602710723876953,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_5.wav,SPEAKER0238_9.wav,1,0,0.38051900267601013,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_6.wav,SPEAKER0238_8.wav,1,0,0.44300007820129395,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_7.wav,SPEAKER0238_8.wav,1,0,0.39655765891075134,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_7.wav,SPEAKER0238_9.wav,1,0,0.3974992036819458,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0238_8.wav,SPEAKER0238_9.wav,1,0,0.4383951425552368,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_1.wav,SPEAKER0674_4.wav,1,0,0.43593135476112366,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_10.wav,SPEAKER0674_9.wav,1,0,0.4376453459262848,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_2.wav,SPEAKER0674_7.wav,1,0,0.42715176939964294,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_4.wav,SPEAKER0674_7.wav,1,0,0.41919147968292236,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_4.wav,SPEAKER0674_9.wav,1,0,0.374994695186615,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_7.wav,SPEAKER0674_8.wav,1,0,0.42697131633758545,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
SPEAKER0674_8.wav,SPEAKER0674_9.wav,1,0,0.37818479537963867,0.4466330111026764,false_negative,"nsc_pt1.M.[18,21].MALAY",M,"[18,21]",MALAY
