utt1,utt2,label,stratum
SPEAKER2687_4.wav,SPEAKER2687_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_4.wav,SPEAKER2687_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_5.wav,SPEAKER2687_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_5.wav,SPEAKER2687_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_5.wav,SPEAKER2687_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_5.wav,SPEAKER2687_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_6.wav,SPEAKER2687_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_6.wav,SPEAKER2687_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_6.wav,SPEAKER2687_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_7.wav,SPEAKER2687_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_7.wav,SPEAKER2687_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_8.wav,SPEAKER2687_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_10.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_2.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_3.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_2.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_3.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_3.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2860_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2860_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2860_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2860_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2860_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_5.wav,SPEAKER2860_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_5.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_5.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_5.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_6.wav,SPEAKER2860_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_6.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_6.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_7.wav,SPEAKER2860_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_7.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_8.wav,SPEAKER2860_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_10.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_2.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_3.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_2.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_3.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_3.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2947_4.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2947_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2947_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2947_5.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2947_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_5.wav,SPEAKER2947_6.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_5.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_5.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_5.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_6.wav,SPEAKER2947_7.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_6.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_6.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_7.wav,SPEAKER2947_8.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_7.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_8.wav,SPEAKER2947_9.wav,1,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_1.wav,SPEAKER2860_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_1.wav,SPEAKER2947_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_10.wav,SPEAKER2860_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_10.wav,SPEAKER2947_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_2.wav,SPEAKER2860_1.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_2.wav,SPEAKER2947_1.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_3.wav,SPEAKER2860_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_3.wav,SPEAKER2947_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_4.wav,SPEAKER2860_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_4.wav,SPEAKER2947_6.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_5.wav,SPEAKER2860_9.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_5.wav,SPEAKER2947_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_6.wav,SPEAKER2860_6.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_6.wav,SPEAKER2947_5.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_7.wav,SPEAKER2947_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_7.wav,SPEAKER2860_5.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_8.wav,SPEAKER2860_6.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_8.wav,SPEAKER2947_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_9.wav,SPEAKER2947_9.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2687_9.wav,SPEAKER2860_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2687_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_1.wav,SPEAKER2947_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2947_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_10.wav,SPEAKER2687_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2947_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_2.wav,SPEAKER2687_1.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2687_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_3.wav,SPEAKER2947_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2687_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_4.wav,SPEAKER2947_7.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_5.wav,SPEAKER2947_5.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_5.wav,SPEAKER2687_5.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_6.wav,SPEAKER2687_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_6.wav,SPEAKER2947_9.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_7.wav,SPEAKER2687_2.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_7.wav,SPEAKER2947_7.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_8.wav,SPEAKER2947_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_8.wav,SPEAKER2687_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_9.wav,SPEAKER2947_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2860_9.wav,SPEAKER2687_1.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2860_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_1.wav,SPEAKER2687_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2687_3.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_10.wav,SPEAKER2860_7.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2860_2.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_2.wav,SPEAKER2687_4.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2687_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_3.wav,SPEAKER2860_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2860_9.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_4.wav,SPEAKER2687_6.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_5.wav,SPEAKER2860_2.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_5.wav,SPEAKER2687_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_6.wav,SPEAKER2860_1.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_6.wav,SPEAKER2687_10.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_7.wav,SPEAKER2687_6.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_7.wav,SPEAKER2860_9.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_8.wav,SPEAKER2687_6.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_8.wav,SPEAKER2860_9.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_9.wav,SPEAKER2860_8.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2947_9.wav,SPEAKER2687_1.wav,0,"nsc_pt2.F.(21,24].CHINESE"
SPEAKER2093_1.wav,SPEAKER2093_10.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_2.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_3.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_1.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_2.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_3.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_10.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_3.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_2.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_3.wav,SPEAKER2093_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_3.wav,SPEAKER2093_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_3.wav,SPEAKER2093_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_3.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_3.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_3.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_4.wav,SPEAKER2093_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_4.wav,SPEAKER2093_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_4.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_4.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_4.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_5.wav,SPEAKER2093_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_5.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_5.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_5.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_6.wav,SPEAKER2093_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_6.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_6.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_7.wav,SPEAKER2093_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_7.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2093_8.wav,SPEAKER2093_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_10.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_2.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_3.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_1.wav,SPEAKER2143_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_2.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_3.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_10.wav,SPEAKER2143_9.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_2.wav,SPEAKER2143_3.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_2.wav,SPEAKER2143_4.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_2.wav,SPEAKER2143_5.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_2.wav,SPEAKER2143_6.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_2.wav,SPEAKER2143_7.wav,1,"nsc_pt2.F.(21,24].INDIAN"
SPEAKER2143_2.wav,SPEAKER2143_8.wav,1,"nsc_pt2.F.(21,24].INDIAN"
