utt1,utt2,label,prediction,score,threshold,error_type,stratum,gender,age_bin,ethnicity
SPEAKER0119_2.wav,SPEAKER0144_4.wav,0,1,0.9572371244430542,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].CHINESE",F,"(24,31]",CHINESE
SPEAKER0919_3.wav,SPEAKER0919_5.wav,1,0,0.9492053389549255,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0919_5.wav,SPEAKER0919_6.wav,1,0,0.9399693608283997,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0919_5.wav,SPEAKER0919_7.wav,1,0,0.9526131749153137,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_10.wav,SPEAKER0938_5.wav,1,0,0.9527374505996704,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_5.wav,SPEAKER0938_6.wav,1,0,0.9420300722122192,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_5.wav,SPEAKER0938_8.wav,1,0,0.9496951103210449,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_5.wav,SPEAKER1045_8.wav,1,0,0.948272705078125,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0919_4.wav,SPEAKER0938_4.wav,0,1,0.9579657316207886,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_1.wav,SPEAKER1045_8.wav,0,1,0.9573347568511963,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_10.wav,SPEAKER1045_3.wav,0,1,0.9657093286514282,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_2.wav,SPEAKER1045_9.wav,0,1,0.9615863561630249,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_4.wav,SPEAKER1045_8.wav,0,1,0.961021900177002,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0938_8.wav,SPEAKER1045_9.wav,0,1,0.9557747840881348,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_1.wav,SPEAKER0938_1.wav,0,1,0.968555748462677,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_10.wav,SPEAKER0938_3.wav,0,1,0.9709928035736084,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_3.wav,SPEAKER0938_10.wav,0,1,0.9657093286514282,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_4.wav,SPEAKER0938_3.wav,0,1,0.9557540416717529,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_6.wav,SPEAKER0938_2.wav,0,1,0.9650828838348389,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_7.wav,SPEAKER0938_10.wav,0,1,0.9547266364097595,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER1045_9.wav,SPEAKER0938_4.wav,0,1,0.9564130902290344,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].INDIAN",F,"(24,31]",INDIAN
SPEAKER0236_1.wav,SPEAKER0236_9.wav,1,0,0.9452147483825684,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0502_10.wav,SPEAKER0502_8.wav,1,0,0.950503408908844,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0502_6.wav,SPEAKER0502_7.wav,1,0,0.9521459341049194,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0502_6.wav,SPEAKER0502_8.wav,1,0,0.9501739740371704,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0999_10.wav,SPEAKER0999_4.wav,1,0,0.9527896046638489,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0999_10.wav,SPEAKER0999_5.wav,1,0,0.9542615413665771,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0999_10.wav,SPEAKER0999_9.wav,1,0,0.9473162889480591,0.95444256067276,false_negative,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0236_2.wav,SPEAKER0999_9.wav,0,1,0.9558264017105103,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0999_5.wav,SPEAKER0236_4.wav,0,1,0.9566093683242798,0.95444256067276,false_positive,"nsc_pt1.F.(24,31].MALAY",F,"(24,31]",MALAY
SPEAKER0134_4.wav,SPEAKER0134_9.wav,1,0,0.9502788782119751,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].CHINESE",F,"(31,44]",CHINESE
SPEAKER0108_3.wav,SPEAKER0134_2.wav,0,1,0.9544463157653809,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].CHINESE",F,"(31,44]",CHINESE
SPEAKER0108_8.wav,SPEAKER0134_3.wav,0,1,0.9566300511360168,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].CHINESE",F,"(31,44]",CHINESE
SPEAKER0134_1.wav,SPEAKER0108_2.wav,0,1,0.9628775119781494,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].CHINESE",F,"(31,44]",CHINESE
SPEAKER0134_2.wav,SPEAKER0108_4.wav,0,1,0.9565703868865967,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].CHINESE",F,"(31,44]",CHINESE
SPEAKER0134_3.wav,SPEAKER0108_3.wav,0,1,0.9568170309066772,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].CHINESE",F,"(31,44]",CHINESE
SPEAKER0406_10.wav,SPEAKER0406_4.wav,1,0,0.9496848583221436,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0406_10.wav,SPEAKER0406_6.wav,1,0,0.953363299369812,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0406_10.wav,SPEAKER0406_7.wav,1,0,0.9516083002090454,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0406_2.wav,SPEAKER0406_7.wav,1,0,0.9507225751876831,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0406_3.wav,SPEAKER0406_4.wav,1,0,0.9489549398422241,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0406_3.wav,SPEAKER0406_7.wav,1,0,0.9472639560699463,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0406_3.wav,SPEAKER0406_9.wav,1,0,0.9533722996711731,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0609_5.wav,SPEAKER0609_8.wav,1,0,0.9537922739982605,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0609_2.wav,SPEAKER0720_6.wav,0,1,0.9606480002403259,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0609_4.wav,SPEAKER0720_2.wav,0,1,0.9588758945465088,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0609_7.wav,SPEAKER0720_6.wav,0,1,0.9581586122512817,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0609_9.wav,SPEAKER0720_7.wav,0,1,0.959892749786377,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0720_10.wav,SPEAKER0609_2.wav,0,1,0.9593456983566284,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0720_3.wav,SPEAKER0609_9.wav,0,1,0.9631384611129761,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0720_6.wav,SPEAKER0609_3.wav,0,1,0.9546920657157898,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].INDIAN",F,"(31,44]",INDIAN
SPEAKER0235_2.wav,SPEAKER0235_4.wav,1,0,0.9524664878845215,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].MALAY",F,"(31,44]",MALAY
SPEAKER0235_4.wav,SPEAKER0235_5.wav,1,0,0.953770637512207,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].MALAY",F,"(31,44]",MALAY
SPEAKER0235_4.wav,SPEAKER0235_9.wav,1,0,0.9458675384521484,0.95444256067276,false_negative,"nsc_pt1.F.(31,44].MALAY",F,"(31,44]",MALAY
SPEAKER0235_3.wav,SPEAKER0944_7.wav,0,1,0.9567813873291016,0.95444256067276,false_positive,"nsc_pt1.F.(31,44].MALAY",F,"(31,44]",MALAY
SPEAKER0279_1.wav,SPEAKER0279_7.wav,1,0,0.9514132142066956,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0608_1.wav,SPEAKER0608_2.wav,1,0,0.9535636305809021,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0608_1.wav,SPEAKER0608_9.wav,1,0,0.9533621072769165,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0608_10.wav,SPEAKER0608_5.wav,1,0,0.9485669136047363,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0608_10.wav,SPEAKER0608_9.wav,1,0,0.9458332061767578,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0608_2.wav,SPEAKER0608_9.wav,1,0,0.9512467980384827,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0279_10.wav,SPEAKER0432_10.wav,0,1,0.9577865600585938,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0279_2.wav,SPEAKER0432_9.wav,0,1,0.9563891291618347,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0279_5.wav,SPEAKER0432_9.wav,0,1,0.9591147899627686,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0279_8.wav,SPEAKER0432_9.wav,0,1,0.9579977989196777,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0432_2.wav,SPEAKER0279_10.wav,0,1,0.9556324481964111,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0432_4.wav,SPEAKER0279_5.wav,0,1,0.9607582092285156,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0432_6.wav,SPEAKER0279_2.wav,0,1,0.9617948532104492,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0432_9.wav,SPEAKER0279_8.wav,0,1,0.9579977989196777,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0608_4.wav,SPEAKER0432_4.wav,0,1,0.9596429467201233,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].INDIAN",F,"(44,68]",INDIAN
SPEAKER0363_3.wav,SPEAKER0363_7.wav,1,0,0.9503247141838074,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].MALAY",F,"(44,68]",MALAY
SPEAKER0363_5.wav,SPEAKER0363_7.wav,1,0,0.9529356360435486,0.95444256067276,false_negative,"nsc_pt1.F.(44,68].MALAY",F,"(44,68]",MALAY
SPEAKER0363_1.wav,SPEAKER0511_10.wav,0,1,0.9556996822357178,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].MALAY",F,"(44,68]",MALAY
SPEAKER0363_10.wav,SPEAKER0511_2.wav,0,1,0.9627162218093872,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].MALAY",F,"(44,68]",MALAY
SPEAKER0363_8.wav,SPEAKER0511_2.wav,0,1,0.956113338470459,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].MALAY",F,"(44,68]",MALAY
SPEAKER0511_3.wav,SPEAKER0363_1.wav,0,1,0.9545446038246155,0.95444256067276,false_positive,"nsc_pt1.F.(44,68].MALAY",F,"(44,68]",MALAY
SPEAKER0105_1.wav,SPEAKER0105_2.wav,1,0,0.9507596492767334,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_1.wav,SPEAKER0105_4.wav,1,0,0.9424813985824585,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_1.wav,SPEAKER0105_6.wav,1,0,0.9530778527259827,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_1.wav,SPEAKER0105_8.wav,1,0,0.9500742554664612,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_1.wav,SPEAKER0105_9.wav,1,0,0.9531390070915222,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_2.wav,SPEAKER0105_4.wav,1,0,0.9482421875,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_2.wav,SPEAKER0105_8.wav,1,0,0.9544086456298828,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_2.wav,SPEAKER0105_9.wav,1,0,0.9539474248886108,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_4.wav,SPEAKER0105_6.wav,1,0,0.9414181709289551,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_4.wav,SPEAKER0105_8.wav,1,0,0.9447624683380127,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_6.wav,SPEAKER0105_7.wav,1,0,0.9537592530250549,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_7.wav,SPEAKER0105_8.wav,1,0,0.9494954943656921,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0105_8.wav,SPEAKER0105_9.wav,1,0,0.9496737718582153,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0437_10.wav,SPEAKER0437_4.wav,1,0,0.949648916721344,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0437_10.wav,SPEAKER0437_9.wav,1,0,0.9480103850364685,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_2.wav,SPEAKER0854_5.wav,1,0,0.9490072727203369,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_5.wav,SPEAKER0854_6.wav,1,0,0.950035572052002,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0437_1.wav,SPEAKER0854_3.wav,0,1,0.9583819508552551,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0437_2.wav,SPEAKER0854_7.wav,0,1,0.9565566778182983,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_10.wav,SPEAKER0437_1.wav,0,1,0.9622322916984558,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_2.wav,SPEAKER0437_2.wav,0,1,0.9554312229156494,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_3.wav,SPEAKER0437_2.wav,0,1,0.9599963426589966,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0854_9.wav,SPEAKER0437_9.wav,0,1,0.9608393907546997,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].CHINESE",F,"[18,21]",CHINESE
SPEAKER0823_10.wav,SPEAKER0823_7.wav,1,0,0.9414620995521545,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_3.wav,SPEAKER0823_7.wav,1,0,0.9519076347351074,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_5.wav,SPEAKER0823_7.wav,1,0,0.9515817165374756,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_6.wav,SPEAKER0823_7.wav,1,0,0.9543737769126892,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_7.wav,SPEAKER0823_8.wav,1,0,0.9513920545578003,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_7.wav,SPEAKER0823_9.wav,1,0,0.9528757929801941,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER1079_1.wav,SPEAKER1079_10.wav,1,0,0.9515794515609741,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER1079_10.wav,SPEAKER1079_3.wav,1,0,0.951485276222229,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER1079_10.wav,SPEAKER1079_6.wav,1,0,0.9500705003738403,0.95444256067276,false_negative,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_1.wav,SPEAKER0823_2.wav,0,1,0.9602622389793396,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_10.wav,SPEAKER0823_5.wav,0,1,0.958335280418396,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_2.wav,SPEAKER0823_2.wav,0,1,0.9583693146705627,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_4.wav,SPEAKER0823_7.wav,0,1,0.9572149515151978,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_5.wav,SPEAKER0823_1.wav,0,1,0.9582805633544922,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_7.wav,SPEAKER0823_2.wav,0,1,0.957494854927063,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0275_9.wav,SPEAKER0823_10.wav,0,1,0.954915463924408,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_2.wav,SPEAKER0275_7.wav,0,1,0.957494854927063,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_6.wav,SPEAKER0275_2.wav,0,1,0.9612085819244385,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0823_9.wav,SPEAKER0275_4.wav,0,1,0.9620304107666016,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].INDIAN",F,"[18,21]",INDIAN
SPEAKER0416_1.wav,SPEAKER0477_9.wav,0,1,0.95444256067276,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_2.wav,SPEAKER0477_1.wav,0,1,0.9551137089729309,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_3.wav,SPEAKER0477_8.wav,0,1,0.958832323551178,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_4.wav,SPEAKER0477_4.wav,0,1,0.9576806426048279,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_5.wav,SPEAKER0477_7.wav,0,1,0.9553756713867188,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_6.wav,SPEAKER0477_10.wav,0,1,0.956645131111145,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0416_9.wav,SPEAKER0477_2.wav,0,1,0.9672136306762695,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_1.wav,SPEAKER0416_3.wav,0,1,0.9551836252212524,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_2.wav,SPEAKER0416_8.wav,0,1,0.9548316597938538,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
SPEAKER0477_7.wav,SPEAKER0416_9.wav,0,1,0.9624272584915161,0.95444256067276,false_positive,"nsc_pt1.F.[18,21].MALAY",F,"[18,21]",MALAY
