utt1,utt2,label,stratum
SPEAKER0403_6.wav,SPEAKER0403_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_7.wav,SPEAKER0403_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_7.wav,SPEAKER0403_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_8.wav,SPEAKER0403_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_10.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_2.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_3.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_2.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_3.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_3.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0681_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0681_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0681_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0681_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0681_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_5.wav,SPEAKER0681_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_5.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_5.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_5.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_6.wav,SPEAKER0681_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_6.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_6.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_7.wav,SPEAKER0681_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_7.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_8.wav,SPEAKER0681_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_10.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_2.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_3.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_2.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_3.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_3.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0795_4.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0795_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0795_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0795_5.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0795_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_5.wav,SPEAKER0795_6.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_5.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_5.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_5.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_6.wav,SPEAKER0795_7.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_6.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_6.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_7.wav,SPEAKER0795_8.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_7.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_8.wav,SPEAKER0795_9.wav,1,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_1.wav,SPEAKER0681_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_1.wav,SPEAKER0795_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_10.wav,SPEAKER0681_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_10.wav,SPEAKER0795_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_2.wav,SPEAKER0681_1.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_2.wav,SPEAKER0795_1.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_3.wav,SPEAKER0681_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_3.wav,SPEAKER0795_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_4.wav,SPEAKER0681_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_4.wav,SPEAKER0795_6.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_5.wav,SPEAKER0681_9.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_5.wav,SPEAKER0795_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_6.wav,SPEAKER0681_6.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_6.wav,SPEAKER0795_5.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_7.wav,SPEAKER0795_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_7.wav,SPEAKER0681_5.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_8.wav,SPEAKER0681_6.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_8.wav,SPEAKER0795_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_9.wav,SPEAKER0795_9.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0403_9.wav,SPEAKER0681_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0403_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_1.wav,SPEAKER0795_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0795_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_10.wav,SPEAKER0403_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0795_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_2.wav,SPEAKER0403_1.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0403_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_3.wav,SPEAKER0795_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0403_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_4.wav,SPEAKER0795_7.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_5.wav,SPEAKER0795_5.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_5.wav,SPEAKER0403_5.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_6.wav,SPEAKER0403_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_6.wav,SPEAKER0795_9.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_7.wav,SPEAKER0403_2.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_7.wav,SPEAKER0795_7.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_8.wav,SPEAKER0795_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_8.wav,SPEAKER0403_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_9.wav,SPEAKER0795_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0681_9.wav,SPEAKER0403_1.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0681_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_1.wav,SPEAKER0403_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0403_3.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_10.wav,SPEAKER0681_7.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0681_2.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_2.wav,SPEAKER0403_4.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0403_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_3.wav,SPEAKER0681_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0681_9.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_4.wav,SPEAKER0403_6.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_5.wav,SPEAKER0681_2.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_5.wav,SPEAKER0403_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_6.wav,SPEAKER0681_1.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_6.wav,SPEAKER0403_10.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_7.wav,SPEAKER0403_6.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_7.wav,SPEAKER0681_9.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_8.wav,SPEAKER0403_6.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_8.wav,SPEAKER0681_9.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_9.wav,SPEAKER0681_8.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0795_9.wav,SPEAKER0403_1.wav,0,"nsc_pt1.F.(21,24].CHINESE"
SPEAKER0419_1.wav,SPEAKER0419_10.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_2.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_3.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_1.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_2.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_3.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_10.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_3.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_2.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_3.wav,SPEAKER0419_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_3.wav,SPEAKER0419_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_3.wav,SPEAKER0419_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_3.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_3.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_3.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_4.wav,SPEAKER0419_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_4.wav,SPEAKER0419_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_4.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_4.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_4.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_5.wav,SPEAKER0419_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_5.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_5.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_5.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_6.wav,SPEAKER0419_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_6.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_6.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_7.wav,SPEAKER0419_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_7.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0419_8.wav,SPEAKER0419_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_10.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_2.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_3.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_1.wav,SPEAKER0578_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_2.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_3.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_10.wav,SPEAKER0578_9.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_2.wav,SPEAKER0578_3.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_2.wav,SPEAKER0578_4.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_2.wav,SPEAKER0578_5.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_2.wav,SPEAKER0578_6.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_2.wav,SPEAKER0578_7.wav,1,"nsc_pt1.F.(21,24].INDIAN"
SPEAKER0578_2.wav,SPEAKER0578_8.wav,1,"nsc_pt1.F.(21,24].INDIAN"
